"boundaryCondition","compartmentCode","constant","cyId","derivedUnits","exponent","fast","fbc_charge","fbc_chemicalFormula","fbc_lowerFluxBound","fbc_objective-obj","fbc_upperFluxBound","hasOnlySubstanceUnits","kind","label","metaId","multiplier","name","reversible","sbml compartment","sbml id","sbml type","sbml type ext","sbo","scale","selected","shared name","units","unitSid","value"
,,,"meta_G_sucC",,,,,,,,,,,"G_sucC","meta_G_sucC",,,,,"G_sucC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sucC",,,
,,,"meta_G_sucD",,,,,,,,,,,"G_sucD","meta_G_sucD",,,,,"G_sucD","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sucD",,,
,,,"meta_G_murE",,,,,,,,,,,"G_murE","meta_G_murE",,,,,"G_murE","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","murE",,,
,,,"meta_G_sir",,,,,,,,,,,"G_sir","meta_G_sir",,,,,"G_sir","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sir",,,
,,,"meta_G_metH",,,,,,,,,,,"G_metH","meta_G_metH",,,,,"G_metH","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","metH",,,
,,,"meta_G_metS",,,,,,,,,,,"G_metS","meta_G_metS",,,,,"G_metS","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","metS",,,
,,,"meta_G_slr0624",,,,,,,,,,,"G_slr0624","meta_G_slr0624",,,,,"G_slr0624","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr0624",,,
,,,"meta_G_sll0036",,,,,,,,,,,"G_sll0036","meta_G_sll0036",,,,,"G_sll0036","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0036",,,
,,,"meta_G_slr0381",,,,,,,,,,,"G_slr0381","meta_G_slr0381",,,,,"G_slr0381","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr0381",,,
,,,"meta_G_talB",,,,,,,,,,,"G_talB","meta_G_talB",,,,,"G_talB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","talB",,,
,,,"meta_G_lpxA",,,,,,,,,,,"G_lpxA","meta_G_lpxA",,,,,"G_lpxA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","lpxA",,,
,,,"meta_G_rfbC",,,,,,,,,,,"G_rfbC","meta_G_rfbC",,,,,"G_rfbC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","rfbC",,,
,,,"meta_G_murZ",,,,,,,,,,,"G_murZ","meta_G_murZ",,,,,"G_murZ","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","murZ",,,
,,,"meta_G_suhB",,,,,,,,,,,"G_suhB","meta_G_suhB",,,,,"G_suhB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","suhB",,,
,,,"meta_G_murG",,,,,,,,,,,"G_murG","meta_G_murG",,,,,"G_murG","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","murG",,,
,,,"meta_G_sll1722",,,,,,,,,,,"G_sll1722","meta_G_sll1722",,,,,"G_sll1722","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1722",,,
,,,"meta_G_rfbB",,,,,,,,,,,"G_rfbB","meta_G_rfbB",,,,,"G_rfbB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","rfbB",,,
,,,"meta_G_murD",,,,,,,,,,,"G_murD","meta_G_murD",,,,,"G_murD","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","murD",,,
,,,"meta_G_thrC",,,,,,,,,,,"G_thrC","meta_G_thrC",,,,,"G_thrC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","thrC",,,
,,,"meta_G_panB",,,,,,,,,,,"G_panB","meta_G_panB",,,,,"G_panB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","panB",,,
,,,"meta_G_sll0418",,,,,,,,,,,"G_sll0418","meta_G_sll0418",,,,,"G_sll0418","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0418",,,
,,,"meta_G_murC",,,,,,,,,,,"G_murC","meta_G_murC",,,,,"G_murC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","murC",,,
,,,"meta_G_slr1424",,,,,,,,,,,"G_slr1424","meta_G_slr1424",,,,,"G_slr1424","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1424",,,
,,,"meta_G_thrS",,,,,,,,,,,"G_thrS","meta_G_thrS",,,,,"G_thrS","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","thrS",,,
,,,"meta_G_chlI",,,,,,,,,,,"G_chlI","meta_G_chlI",,,,,"G_chlI","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","chlI",,,
,,,"meta_G_galE",,,,,,,,,,,"G_galE","meta_G_galE",,,,,"G_galE","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","galE",,,
,,,"meta_G_chlD",,,,,,,,,,,"G_chlD","meta_G_chlD",,,,,"G_chlD","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","chlD",,,
,,,"meta_G_ycf40",,,,,,,,,,,"G_ycf40","meta_G_ycf40",,,,,"G_ycf40","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ycf40",,,
,,,"meta_G_thiG",,,,,,,,,,,"G_thiG","meta_G_thiG",,,,,"G_thiG","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","thiG",,,
,,,"meta_G_murF",,,,,,,,,,,"G_murF","meta_G_murF",,,,,"G_murF","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","murF",,,
,,,"meta_G_tktA",,,,,,,,,,,"G_tktA","meta_G_tktA",,,,,"G_tktA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","tktA",,,
,,,"meta_G_slr1787",,,,,,,,,,,"G_slr1787","meta_G_slr1787",,,,,"G_slr1787","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1787",,,
,,,"meta_G_chlH",,,,,,,,,,,"G_chlH","meta_G_chlH",,,,,"G_chlH","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","chlH",,,
,,,"meta_G_sll1214",,,,,,,,,,,"G_sll1214","meta_G_sll1214",,,,,"G_sll1214","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1214",,,
,,,"meta_G_lpxC",,,,,,,,,,,"G_lpxC","meta_G_lpxC",,,,,"G_lpxC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","lpxC",,,
,,,"meta_G_cysG",,,,,,,,,,,"G_cysG","meta_G_cysG",,,,,"G_cysG","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","cysG",,,
,,,"meta_G_AT103",,,,,,,,,,,"G_AT103","meta_G_AT103",,,,,"G_AT103","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","AT103",,,
,,,"meta_G_hemD",,,,,,,,,,,"G_hemD","meta_G_hemD",,,,,"G_hemD","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","hemD",,,
,,,"meta_G_bchE",,,,,,,,,,,"G_bchE","meta_G_bchE",,,,,"G_bchE","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","bchE",,,
,,,"meta_G_thiE",,,,,,,,,,,"G_thiE","meta_G_thiE",,,,,"G_thiE","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","thiE",,,
,,,"meta_G_hemE",,,,,,,,,,,"G_hemE","meta_G_hemE",,,,,"G_hemE","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","hemE",,,
,,,"meta_G_erg6",,,,,,,,,,,"G_erg6","meta_G_erg6",,,,,"G_erg6","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","erg6",,,
,,,"meta_G_slr1737",,,,,,,,,,,"G_slr1737","meta_G_slr1737",,,,,"G_slr1737","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1737",,,
,,,"meta_G_chlM",,,,,,,,,,,"G_chlM","meta_G_chlM",,,,,"G_chlM","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","chlM",,,
,,,"meta_G_folD",,,,,,,,,,,"G_folD","meta_G_folD",,,,,"G_folD","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","folD",,,
,,,"meta_G_pyrR",,,,,,,,,,,"G_pyrR","meta_G_pyrR",,,,,"G_pyrR","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","pyrR",,,
,,,"meta_G_upp",,,,,,,,,,,"G_upp","meta_G_upp",,,,,"G_upp","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","upp",,,
,,,"meta_G_ndhB",,,,,,,,,,,"G_ndhB","meta_G_ndhB",,,,,"G_ndhB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ndhB",,,
,,,"meta_G_tpi",,,,,,,,,,,"G_tpi","meta_G_tpi",,,,,"G_tpi","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","tpi",,,
,,,"meta_G_ureA",,,,,,,,,,,"G_ureA","meta_G_ureA",,,,,"G_ureA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ureA",,,
,,,"meta_G_ndhE",,,,,,,,,,,"G_ndhE","meta_G_ndhE",,,,,"G_ndhE","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ndhE",,,
,,,"meta_G_ureD",,,,,,,,,,,"G_ureD","meta_G_ureD",,,,,"G_ureD","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ureD",,,
,,,"meta_G_slr0600",,,,,,,,,,,"G_slr0600","meta_G_slr0600",,,,,"G_slr0600","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr0600",,,
,,,"meta_G_ureF",,,,,,,,,,,"G_ureF","meta_G_ureF",,,,,"G_ureF","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ureF",,,
,,,"meta_G_trpB",,,,,,,,,,,"G_trpB","meta_G_trpB",,,,,"G_trpB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","trpB",,,
,,,"meta_G_ndhC",,,,,,,,,,,"G_ndhC","meta_G_ndhC",,,,,"G_ndhC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ndhC",,,
,,,"meta_G_ureG",,,,,,,,,,,"G_ureG","meta_G_ureG",,,,,"G_ureG","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ureG",,,
,,,"meta_G_ureC",,,,,,,,,,,"G_ureC","meta_G_ureC",,,,,"G_ureC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ureC",,,
,,,"meta_G_ureB",,,,,,,,,,,"G_ureB","meta_G_ureB",,,,,"G_ureB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ureB",,,
,,,"meta_G_ureE",,,,,,,,,,,"G_ureE","meta_G_ureE",,,,,"G_ureE","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ureE",,,
,,,"meta_G_sll8031",,,,,,,,,,,"G_sll8031","meta_G_sll8031",,,,,"G_sll8031","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll8031",,,
,,,"meta_G_ndhG",,,,,,,,,,,"G_ndhG","meta_G_ndhG",,,,,"G_ndhG","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ndhG",,,
,,,"meta_G_valS",,,,,,,,,,,"G_valS","meta_G_valS",,,,,"G_valS","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","valS",,,
,,,"meta_G_slr1623",,,,,,,,,,,"G_slr1623","meta_G_slr1623",,,,,"G_slr1623","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1623",,,
,,,"meta_G_crtQ",,,,,,,,,,,"G_crtQ","meta_G_crtQ",,,,,"G_crtQ","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","crtQ",,,
,,,"meta_G_sll1635",,,,,,,,,,,"G_sll1635","meta_G_sll1635",,,,,"G_sll1635","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1635",,,
,,,"meta_G_cysQ",,,,,,,,,,,"G_cysQ","meta_G_cysQ",,,,,"G_cysQ","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","cysQ",,,
,,,"meta_G_slr0887",,,,,,,,,,,"G_slr0887","meta_G_slr0887",,,,,"G_slr0887","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr0887",,,
,,,"meta_G_sll1091",,,,,,,,,,,"G_sll1091","meta_G_sll1091",,,,,"G_sll1091","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1091",,,
,,,"meta_G_sll0210",,,,,,,,,,,"G_sll0210","meta_G_sll0210",,,,,"G_sll0210","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0210",,,
,,,"meta_G_cynS",,,,,,,,,,,"G_cynS","meta_G_cynS",,,,,"G_cynS","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","cynS",,,
,,,"meta_G_menA",,,,,,,,,,,"G_menA","meta_G_menA",,,,,"G_menA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","menA",,,
,,,"meta_G_gerCb",,,,,,,,,,,"G_gerCb","meta_G_gerCb",,,,,"G_gerCb","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","gerCb",,,
,,,"meta_G_glcP",,,,,,,,,,,"G_glcP","meta_G_glcP",,,,,"G_glcP","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","glcP",,,
,,,"meta_G_gltS",,,,,,,,,,,"G_gltS","meta_G_gltS",,,,,"G_gltS","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","gltS",,,
,,,"meta_G_glnH",,,,,,,,,,,"G_glnH","meta_G_glnH",,,,,"G_glnH","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","glnH",,,
,,,"meta_G_sll1102",,,,,,,,,,,"G_sll1102","meta_G_sll1102",,,,,"G_sll1102","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1102",,,
,,,"meta_G_cmpB",,,,,,,,,,,"G_cmpB","meta_G_cmpB",,,,,"G_cmpB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","cmpB",,,
,,,"meta_G_cmpA",,,,,,,,,,,"G_cmpA","meta_G_cmpA",,,,,"G_cmpA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","cmpA",,,
,,,"meta_G_nrtD",,,,,,,,,,,"G_nrtD","meta_G_nrtD",,,,,"G_nrtD","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","nrtD",,,
,,,"meta_G_nrtC",,,,,,,,,,,"G_nrtC","meta_G_nrtC",,,,,"G_nrtC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","nrtC",,,
,,,"meta_G_slr1512",,,,,,,,,,,"G_slr1512","meta_G_slr1512",,,,,"G_slr1512","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1512",,,
,,,"meta_G_sll0834",,,,,,,,,,,"G_sll0834","meta_G_sll0834",,,,,"G_sll0834","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0834",,,
,,,"meta_G_slr1302",,,,,,,,,,,"G_slr1302","meta_G_slr1302",,,,,"G_slr1302","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1302",,,
,,,"meta_G_sll1735",,,,,,,,,,,"G_sll1735","meta_G_sll1735",,,,,"G_sll1735","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1735",,,
,,,"meta_G_ndhD3",,,,,,,,,,,"G_ndhD3","meta_G_ndhD3",,,,,"G_ndhD3","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ndhD3",,,
,,,"meta_G_sll1734",,,,,,,,,,,"G_sll1734","meta_G_sll1734",,,,,"G_sll1734","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1734",,,
,,,"meta_G_sll0146",,,,,,,,,,,"G_sll0146","meta_G_sll0146",,,,,"G_sll0146","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0146",,,
,,,"meta_G_livF",,,,,,,,,,,"G_livF","meta_G_livF",,,,,"G_livF","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","livF",,,
,,,"meta_G_livH",,,,,,,,,,,"G_livH","meta_G_livH",,,,,"G_livH","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","livH",,,
,,,"meta_G_natB",,,,,,,,,,,"G_natB","meta_G_natB",,,,,"G_natB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","natB",,,
,,,"meta_G_natA",,,,,,,,,,,"G_natA","meta_G_natA",,,,,"G_natA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","natA",,,
,,,"meta_G_slr1735",,,,,,,,,,,"G_slr1735","meta_G_slr1735",,,,,"G_slr1735","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1735",,,
,,,"meta_G_glnH_glnP",,,,,,,,,,,"G_glnH_glnP","meta_G_glnH_glnP",,,,,"G_glnH_glnP","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","glnH_glnP",,,
,,,"meta_G_nrtA",,,,,,,,,,,"G_nrtA","meta_G_nrtA",,,,,"G_nrtA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","nrtA",,,
,,,"meta_G_slr1201",,,,,,,,,,,"G_slr1201","meta_G_slr1201",,,,,"G_slr1201","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1201",,,
,,,"meta_G_amiC",,,,,,,,,,,"G_amiC","meta_G_amiC",,,,,"G_amiC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","amiC",,,
,,,"meta_G_braG_or_livF",,,,,,,,,,,"G_braG_or_livF","meta_G_braG_or_livF",,,,,"G_braG_or_livF","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","braG_or_livF",,,
,,,"meta_G_livG",,,,,,,,,,,"G_livG","meta_G_livG",,,,,"G_livG","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","livG",,,
,,,"meta_G_amt3",,,,,,,,,,,"G_amt3","meta_G_amt3",,,,,"G_amt3","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","amt3",,,
,,,"meta_G_amt2",,,,,,,,,,,"G_amt2","meta_G_amt2",,,,,"G_amt2","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","amt2",,,
,,,"meta_G_amt1",,,,,,,,,,,"G_amt1","meta_G_amt1",,,,,"G_amt1","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","amt1",,,
,,,"meta_G_ntpJ",,,,,,,,,,,"G_ntpJ","meta_G_ntpJ",,,,,"G_ntpJ","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ntpJ",,,
,,,"meta_G_sll0493",,,,,,,,,,,"G_sll0493","meta_G_sll0493",,,,,"G_sll0493","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0493",,,
,,,"meta_G_sbpA",,,,,,,,,,,"G_sbpA","meta_G_sbpA",,,,,"G_sbpA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sbpA",,,
,,,"meta_G_cysW",,,,,,,,,,,"G_cysW","meta_G_cysW",,,,,"G_cysW","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","cysW",,,
,,,"meta_G_cysA",,,,,,,,,,,"G_cysA","meta_G_cysA",,,,,"G_cysA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","cysA",,,
,,,"meta_G_cysT",,,,,,,,,,,"G_cysT","meta_G_cysT",,,,,"G_cysT","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","cysT",,,
,,,"meta_G_sphX",,,,,,,,,,,"G_sphX","meta_G_sphX",,,,,"G_sphX","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sphX",,,
,,,"meta_G_pstA",,,,,,,,,,,"G_pstA","meta_G_pstA",,,,,"G_pstA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","pstA",,,
,,,"meta_G_pstS",,,,,,,,,,,"G_pstS","meta_G_pstS",,,,,"G_pstS","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","pstS",,,
,,,"meta_G_pstB",,,,,,,,,,,"G_pstB","meta_G_pstB",,,,,"G_pstB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","pstB",,,
,,,"meta_G_pstC",,,,,,,,,,,"G_pstC","meta_G_pstC",,,,,"G_pstC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","pstC",,,
,,,"meta_G_sll0739",,,,,,,,,,,"G_sll0739","meta_G_sll0739",,,,,"G_sll0739","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0739",,,
,,,"meta_G_modA",,,,,,,,,,,"G_modA","meta_G_modA",,,,,"G_modA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","modA",,,
,,,"meta_G_sufA",,,,,,,,,,,"G_sufA","meta_G_sufA",,,,,"G_sufA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sufA",,,
,,,"meta_G_slr0513",,,,,,,,,,,"G_slr0513","meta_G_slr0513",,,,,"G_slr0513","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr0513",,,
,,,"meta_G_sll1878",,,,,,,,,,,"G_sll1878","meta_G_sll1878",,,,,"G_sll1878","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1878",,,
,,,"meta_G_hitB",,,,,,,,,,,"G_hitB","meta_G_hitB",,,,,"G_hitB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","hitB",,,
,,,"meta_G_sll1392",,,,,,,,,,,"G_sll1392","meta_G_sll1392",,,,,"G_sll1392","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1392",,,
,,,"meta_G_sll0273",,,,,,,,,,,"G_sll0273","meta_G_sll0273",,,,,"G_sll0273","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0273",,,
,,,"meta_G_slr1727",,,,,,,,,,,"G_slr1727","meta_G_slr1727",,,,,"G_slr1727","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1727",,,
,,,"meta_G_slr1595",,,,,,,,,,,"G_slr1595","meta_G_slr1595",,,,,"G_slr1595","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1595",,,
,,,"meta_G_sll0689",,,,,,,,,,,"G_sll0689","meta_G_sll0689",,,,,"G_sll0689","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0689",,,
,,,"meta_G_napA",,,,,,,,,,,"G_napA","meta_G_napA",,,,,"G_napA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","napA",,,
,,,"meta_G_sll0556",,,,,,,,,,,"G_sll0556","meta_G_sll0556",,,,,"G_sll0556","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0556",,,
,,,"meta_G_mntB",,,,,,,,,,,"G_mntB","meta_G_mntB",,,,,"G_mntB","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","mntB",,,
,,,"meta_G_mntC",,,,,,,,,,,"G_mntC","meta_G_mntC",,,,,"G_mntC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","mntC",,,
,,,"meta_G_mntA",,,,,,,,,,,"G_mntA","meta_G_mntA",,,,,"G_mntA","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","mntA",,,
,,,"meta_G_mgtC",,,,,,,,,,,"G_mgtC","meta_G_mgtC",,,,,"G_mgtC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","mgtC",,,
,,,"meta_G_mgtE",,,,,,,,,,,"G_mgtE","meta_G_mgtE",,,,,"G_mgtE","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","mgtE",,,
,,,"meta_G_apqZ",,,,,,,,,,,"G_apqZ","meta_G_apqZ",,,,,"G_apqZ","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","apqZ",,,
,,,"meta_G_slr1950",,,,,,,,,,,"G_slr1950","meta_G_slr1950",,,,,"G_slr1950","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1950",,,
,,,"meta_G_sll1920",,,,,,,,,,,"G_sll1920","meta_G_sll1920",,,,,"G_sll1920","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1920",,,
,,,"meta_G_slr2045",,,,,,,,,,,"G_slr2045","meta_G_slr2045",,,,,"G_slr2045","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr2045",,,
,,,"meta_G_slr2044",,,,,,,,,,,"G_slr2044","meta_G_slr2044",,,,,"G_slr2044","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr2044",,,
,,,"meta_G_zntC",,,,,,,,,,,"G_zntC","meta_G_zntC",,,,,"G_zntC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","zntC",,,
,,,"meta_G_sll0384",,,,,,,,,,,"G_sll0384","meta_G_sll0384",,,,,"G_sll0384","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0384",,,
,,,"meta_G_sll0385",,,,,,,,,,,"G_sll0385","meta_G_sll0385",,,,,"G_sll0385","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0385",,,
,,,"meta_G_cbiM",,,,,,,,,,,"G_cbiM","meta_G_cbiM",,,,,"G_cbiM","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","cbiM",,,
,,,"meta_G_slr0798",,,,,,,,,,,"G_slr0798","meta_G_slr0798",,,,,"G_slr0798","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr0798",,,
,,,"meta_G_slr0797",,,,,,,,,,,"G_slr0797","meta_G_slr0797",,,,,"G_slr0797","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr0797",,,
,,,"meta_G_pma1",,,,,,,,,,,"G_pma1","meta_G_pma1",,,,,"G_pma1","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","pma1",,,
,,,"meta_G_slr1336",,,,,,,,,,,"G_slr1336","meta_G_slr1336",,,,,"G_slr1336","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr1336",,,
,,,"meta_G_sll1005",,,,,,,,,,,"G_sll1005","meta_G_sll1005",,,,,"G_sll1005","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1005",,,
,,,"meta_G_sll1459",,,,,,,,,,,"G_sll1459","meta_G_sll1459",,,,,"G_sll1459","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1459",,,
,,,"meta_G_sll1358",,,,,,,,,,,"G_sll1358","meta_G_sll1358",,,,,"G_sll1358","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1358",,,
,,,"meta_G_sll1359",,,,,,,,,,,"G_sll1359","meta_G_sll1359",,,,,"G_sll1359","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll1359",,,
,,,"meta_G_ftrC",,,,,,,,,,,"G_ftrC","meta_G_ftrC",,,,,"G_ftrC","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","ftrC",,,
,,,"meta_G_slr0214",,,,,,,,,,,"G_slr0214","meta_G_slr0214",,,,,"G_slr0214","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","slr0214",,,
,,,"meta_G_sll0135",,,,,,,,,,,"G_sll0135","meta_G_sll0135",,,,,"G_sll0135","fbc_geneProduct","fbc_geneProduct","SBO:0000243",,"false","sll0135",,,
